################ Parameters #################
# alpha 1.610000
# bin_size 0.700000
# max_dist 19.600000
#############################################
A_C1'	G_OP1	10.000000	10.000000	10.000000	10.000000	2.397618	1.430248	0.579036	0.179610	-0.505336	0.782778	0.609185	0.452272	0.289257	0.105993	-0.289463	0.113094	0.167832	0.104143	-0.044157	-0.113845	-0.123858	-0.140334	-0.040677	-0.000586	-0.028296	-0.040148	-0.007618	-0.017293
A_C1'	G_OP2	10.000000	10.000000	10.000000	2.426413	2.254420	1.596304	0.204283	-0.651368	0.736993	0.767649	0.476958	0.120955	-0.151370	-0.011267	0.057314	0.066021	-0.037996	-0.161214	-0.292934	-0.198158	-0.084679	-0.166078	-0.135827	-0.080851	-0.075190	-0.044049	-0.022636	-0.017293
A_C1'	G_P	10.000000	10.000000	10.000000	10.000000	2.275276	1.571283	-0.754020	0.143547	0.632155	0.678593	0.483818	0.416862	-0.175850	-0.138534	0.033670	0.136521	0.036302	-0.063689	-0.161145	-0.177455	-0.088431	-0.082830	-0.026649	-0.047721	-0.030401	-0.042448	-0.048102	-0.017293
A_C1'	U_C1'	10.000000	10.000000	10.000000	10.000000	3.078879	0.526325	0.329684	-0.676331	-0.260936	-0.023145	-0.177255	-0.236009	-0.050534	-0.019207	-0.493669	-0.475357	-0.016654	0.088792	0.053987	0.009186	-0.000611	-0.075650	-0.055956	0.012380	0.017237	-0.010007	-0.011805	-0.017293
A_C1'	U_C2	10.000000	10.000000	10.000000	10.000000	2.403738	0.500135	-0.205855	-0.199322	-0.519990	-0.390605	-0.334396	-0.602302	-0.520861	-0.190647	-0.203135	-0.234978	-0.066424	0.069422	0.003862	-0.051742	-0.097721	-0.056421	0.005844	0.017175	-0.034684	-0.018248	-0.024908	-0.017293
A_C1'	U_C2'	10.000000	10.000000	10.000000	10.000000	3.048511	0.667444	-0.492501	0.013722	-0.020068	-0.451253	-0.019085	-0.118373	-0.176147	-0.214986	-0.300930	-0.464538	-0.181834	-0.128616	-0.009154	-0.063070	-0.008345	0.014435	-0.050419	-0.125089	-0.084079	-0.023735	-0.003253	-0.017293
A_C1'	U_C3'	10.000000	10.000000	10.000000	10.000000	10.000000	2.163322	0.750506	-0.417173	-0.228924	-0.529993	0.069338	0.218290	0.240867	-0.092636	-0.237998	-0.139199	-0.409739	-0.451264	-0.080761	-0.005564	-0.114931	-0.040020	-0.085250	-0.151409	-0.137483	-0.065273	-0.015827	-0.017293
A_C1'	U_C4	10.000000	10.000000	10.000000	10.000000	3.033985	0.685589	0.284790	-0.108142	-0.473356	-0.298483	-0.161638	-0.278367	-0.868941	-0.351606	-0.217784	-0.228321	-0.179492	-0.186297	-0.153425	-0.116162	-0.115024	-0.081831	-0.050459	-0.027880	-0.027886	-0.055106	-0.059576	-0.017293
A_C1'	U_C4'	10.000000	10.000000	10.000000	10.000000	10.000000	0.540348	0.407821	-0.380341	-0.256054	-0.370307	-0.050742	0.079193	0.073673	0.045136	-0.094142	-0.209922	-0.197105	-0.247781	-0.395096	0.034939	0.035497	-0.087465	-0.169534	-0.091637	-0.045613	-0.060204	-0.038344	-0.017293
A_C1'	U_C5	10.000000	10.000000	10.000000	10.000000	1.643742	0.330743	-0.373401	-0.240521	0.162663	-0.068750	-0.098177	-0.384215	-0.415061	-0.264403	-0.721471	-0.252790	-0.223414	-0.202156	-0.152746	-0.154841	-0.182473	-0.136764	-0.095552	-0.044327	-0.061370	-0.080925	-0.063508	-0.017293
A_C1'	U_C5'	10.000000	10.000000	10.000000	10.000000	2.438707	1.003924	0.231361	-0.536253	0.085194	0.271341	0.105592	-0.110995	0.121539	0.158800	-0.176863	-0.025270	-0.049468	-0.074715	-0.045573	-0.329088	-0.138892	-0.074567	-0.108403	-0.068948	-0.017050	0.009440	-0.014522	-0.017293
A_C1'	U_C6	10.000000	10.000000	10.000000	10.000000	1.964949	0.468658	-0.603960	0.055687	-0.064705	-0.106186	0.036964	-0.252838	-0.505338	-0.184893	-0.473097	-0.501198	-0.083011	-0.101777	-0.133632	-0.110825	-0.141779	-0.127049	-0.089852	-0.076129	-0.046669	-0.038385	-0.050901	-0.017293
A_C1'	U_N1	10.000000	10.000000	10.000000	10.000000	10.000000	0.786365	0.189030	-0.725756	-0.139867	-0.040141	-0.230579	-0.293901	-0.169150	-0.602130	-0.503936	-0.141499	0.047802	-0.058483	-0.007316	-0.052426	-0.106790	-0.096929	-0.031746	-0.030247	-0.009281	-0.023952	-0.044173	-0.017293
A_C1'	U_N3	10.000000	10.000000	10.000000	10.000000	2.217021	0.646636	0.175768	-0.229865	-0.611569	-0.390249	-0.305371	-0.853634	-0.259770	-0.266014	-0.232666	-0.202278	-0.087462	-0.095912	-0.110753	-0.089401	-0.044333	-0.075771	-0.024131	-0.034417	-0.015726	-0.031381	-0.048446	-0.017293
A_C1'	U_O2	10.000000	10.000000	10.000000	10.000000	0.786865	-0.189892	-0.330333	-0.155873	-0.223182	-0.501433	-0.708692	-0.647522	-0.200220	-0.066314	-0.076994	-0.253266	-0.107816	0.065929	0.060553	-0.028818	-0.039254	-0.032880	-0.028428	0.047913	-0.009733	-0.022524	-0.039645	-0.017293
A_C1'	U_O2'	10.000000	10.000000	10.000000	10.000000	0.422586	0.157560	-0.314627	-0.087676	0.048557	0.050718	-0.320941	-0.270507	-0.109835	-0.069766	-0.173864	-0.447905	-0.179452	-0.090521	-0.064844	0.024215	0.006633	0.038366	0.018262	-0.008022	-0.065736	-0.031618	-0.024384	-0.017293
A_C1'	U_O3'	10.000000	10.000000	10.000000	10.000000	2.105697	1.534720	0.396422	-0.258869	-0.344679	0.225780	0.144641	-0.242678	0.233368	0.129554	-0.152409	-0.128079	-0.081738	-0.228352	-0.431303	-0.115355	-0.068712	-0.095701	-0.018349	-0.011531	-0.080577	-0.117039	-0.071463	-0.017293
A_C1'	U_O4	10.000000	10.000000	10.000000	10.000000	0.961404	0.583023	0.474551	0.160231	-0.225608	-0.367312	-0.234538	-0.472959	-0.789719	-0.339919	-0.247611	-0.250516	-0.228056	-0.205473	-0.152714	-0.096150	-0.118686	-0.095901	-0.014260	-0.008308	-0.024609	-0.046079	-0.023483	-0.017293
A_C1'	U_O4'	10.000000	10.000000	10.000000	10.000000	0.687210	0.391690	-0.569157	0.226652	0.146820	-0.302438	-0.125832	-0.156752	-0.073870	-0.142125	-0.090463	-0.067584	-0.407511	-0.236888	0.112551	0.056829	-0.103518	-0.066112	0.029696	0.004167	-0.009182	-0.021934	-0.031203	-0.017293
